Taxa	1-FH	1-FH-PMA	1-UB	1-UB-PMA	1-AC-PMA	1-PC-PMA	1-Abd	1-Abd-PMA	2-FH	2-FH-PMA	2-UB	2-UB-PMA	2-AC	2-AC-PMA	2-PC	2-PC-PMA	2-FA	2-Abd-PMA	3-FH	3-FH-PMA	3-UB	3-UB-PMA	3-AC	3-AC-PMA	3-PC	3-PC-PMA	3-FA	3-Abd	3-Abd-PMA	4-FH	4-FH-PMA	4-UB	4-UB-PMA	4-AC	4-AC-PMA	4-PC	4-PC-PMA	4-FA	4-FA-PMA	4-Abd	5-FH	5-FH-PMA	5-UB	5-UB-PMA	5-AC	5-AC-PMA	5-PC	5-PC-PMA	5-FA	5-FA-PMA	5-Abd	6-FH	6-FH-PMA	6-UB	6-UB-PMA	6-AC	6-AC-PMA	6-PC	6-PC-PMA	6-FA	6-Abd	7-FH	7-FH-PMA	7-UB	7-UB-PMA	7-AC	7-PC	7-PC-PMA	7-FA	7-FA-PMA	7-Abd	8-FH	8-FH-PMA	8-UB	8-UB-PMA	8-AC	8-AC-PMA	8-PC	8-PC-PMA	8-FA	8-FA-PMA	8-Abd	8-Abd-PMA	9-FH	9-FH-PMA	9-UB	9-AC	9-AC-PMA	9-PC	9-PC-PMA	9-FA	9-Abd	10-FH	10-FH-PMA	10-UB	10-UB-PMA	10-AC	10-PC	10-FA	10-FA-PMA	10-Abd	10-Abd-PMA	11-FH	11-FH-PMA	11-UB	11-UB-PMA	11-AC	11-AC-PMA	11-PC	11-PC-PMA	11-FA	11-FA-PMA	11-Abd	12-FH	12-FH-PMA	12-UB	12-UB-PMA	12-AC	12-AC-PMA	12-PC-PMA	12-FA-PMA	12-Abd	12-Abd-PMA
Staphylococcus capitis	2223.5812864629	1654.04514418848	44.3131153695529	55.351216035605	296.128401881062	794.072151673996	17.6380982520975	4.00978154473031	586.795396632907	762.389284950985	1497.31965982821	2946.27988588574	1623.85427435044	2006.19267888045	566.967218921751	396.849387243687	1164.96371741128	1437.59892326417	709.48495152156	744.728651142492	68.3827072708033	33.0980104665461	1853.40593250501	356.295796471317	6117.07610933706	6026.00876524829	961.221882930681	1576.74785653765	934.095093338709	310.818086529419	563.970767811518	28.7472908495834	14.6954804009015	2748.61665008136	1522.96059132929	42273.012968736	75160.9062030645	1689.36110035773	1481.54662106907	1088.83703785933	222.208256420799	267.496980051986	217.528651085893	300.037517582988	102.429863126422	84.2595162461228	1240.47990551453	1129.45817545323	526.908106987508	786.318206272417	223.239490221062	2584.64574177075	9893.45154525411	384.998197840267	448.355646205997	891.193043986962	1591.07520476989	857.362573180501	1546.52582008521	1995.05922455642	357.602588579376	1366.57310145557	1211.48517925899	168.350997882629	285.142883467321	532.045089211038	1111.03827780684	1143.32541858032	794.624163257009	1699.82998325991	247.878845382064	4031.20313021454	8931.28734016778	3366.67235922615	6432.95744808599	1689.34263070568	1557.01843919578	1242.18745427688	861.905121007625	1474.46808476548	1569.4041014658	1571.24508528487	2055.62145465516	964.046017511433	1503.85286241742	22.9868359505722	1316.45343291766	2372.41778798722	1370.59814456896	1750.90019446131	1125.9048939689	1391.18301695723	1471.80158350585	2623.82083977551	161.49619011236	206.18890018517	2388.29905509372	1600.13593455348	6682.25182457915	2290.71610154736	1501.59021530551	1371.27483049712	26.2528494768009	39.4003050465365	330.407743708294	228.64908570928	1656.43160215361	1498.57260717416	4355.72672659776	10790.2157743467	856.929573288921	1485.44689790928	339.623963252718	2196.30159381172	3025.83623789984	74.7793951813034	179.205890571838	117.148723463071	121.281560940232	1304.2216677473	325.691002032534	54.4059475171014	19.4345206053036
Corynebacterium aurimucosum	227.110900440888	127.950892136077	232.29732462692	184.511306058077	455.898227697811	6391.52205731276	342.023929767663	194.191008334841	154.564084227792	163.306028175517	361.586598931051	342.00633642359	5327.79197001731	2365.86017471608	12701.5709115778	10059.6753420245	4230.41371278378	8591.94442373388	387.787922518826	103.563345837727	183.294601597687	111.610064478711	2319.52457365009	8391.34943698038	23981.6374861629	20184.3434752113	14462.5172923613	5069.40720843905	4856.07960057936	275.35332179541	279.186965675004	215.691259754654	84.8184769729499	2051.79809251432	1893.08105840775	8197.84878874026	6827.91388303988	2425.81093907137	2489.1023510764	5128.39099720161	298.585487569894	193.408891660314	320.718857862072	225.299485637502	466.993212764228	293.128616015863	6881.35953703808	4664.11183214196	1302.82965665217	975.960707270325	1967.42165451446	268.08768156247	308.590295851874	244.176838364234	330.019569791228	805.946369352659	1157.67609806367	4158.90331308602	3836.39267271808	925.729446477938	1036.97736324558	135.40692451852	81.5253146445697	271.744696304163	256.303666949048	512.615622867554	9082.68488464057	6347.27479896391	1206.44689898109	1312.57191325537	868.577150896168	199.884594469804	260.378918579117	1048.35827598047	1071.35037692354	3013.69730040597	2929.80787566697	37813.5670160454	31417.4051038539	2599.02456621345	2575.01606302346	2814.11792325226	2687.37228305936	2505.87135650691	360.9567886705	396.73328178125	30614.212652593	19437.4391881747	34593.9248670153	37225.1500307506	32359.246094205	44812.6014553722	481.469190640924	463.480865828431	273.869831223156	238.414450066946	4353.7335575602	17304.8099265991	10002.3179471176	1749.8416541813	12462.9227389735	2247.95574989463	61.5527863535849	76.8941227241414	182.678048491092	284.361473689549	820.503954136207	353.623058379842	26777.2439852894	28930.0102960066	888.230112178979	929.803311837006	382.010227684273	463.454352690628	348.933288627179	245.575080923616	193.309826825089	6459.9176606798	3859.54141284537	15688.3878662667	3018.21343829525	442.517288153099	213.768329080231
Corynebacterium pseudogenitalium	121.191020466111	55.8831288132563	49.8865183824419	31.0069648784869	461.616911973875	4725.017308669	140.420233479423	54.4368092770652	159.369865124752	96.9856803722042	465.827065809778	445.03687337633	3765.66510267117	1340.36280102903	3201.86027009394	2756.54658148375	3882.1571889907	3712.76432776539	689.90631835739	230.779497322816	343.600732994279	142.462138716893	2193.4749612699	7405.48591201958	53787.2561441964	43132.1964958285	26830.0914292095	11230.7340806926	13373.8656274236	169.482002222234	126.13833645657	57.597911786254	22.2462091543757	2442.03964447773	2198.93093680834	8226.93263100631	7568.58684709763	2823.72821451496	2857.5086406026	6990.32915670236	762.814974434375	397.107671781235	48.0891470513803	35.9607547194796	297.243625058196	183.459728118101	2311.84110136611	1954.65925808704	644.461546379214	530.003259726576	755.01767306546	264.106702772016	267.895373378795	189.631164001437	251.291625050517	770.462118272841	1265.97615047823	4944.35082186306	4154.16360315252	980.480468571266	1099.80511965476	84.0527466096835	58.1221771888836	53.4475693193521	59.0865528029086	573.153571886466	5470.48017881235	5096.8744831168	1275.18113783323	1386.31838250053	904.137927498762	62.736645599411	54.0705278035078	644.742037424208	700.063988897257	2221.00934997758	2097.516535639	4751.19398241248	4658.60349339912	1690.9676938171	1648.66966173973	1589.93300062742	1597.86155722779	3569.92804221491	287.589403899393	302.180740948624	86405.0342657356	41761.5538692272	91540.4314599913	85314.3825109041	87318.92655468	124643.05414453	748.874946084266	661.084479381682	516.925410442796	400.088711059583	7980.64303419148	30291.5223693593	14495.2058933525	1542.30559288882	24269.1352813691	3515.22935175939	21.6954211868136	16.3619160580779	67.7530274465307	31.0349930224631	558.135137759154	284.47943767947	14170.1629316784	21649.5401448985	817.230929434527	920.0929371225	323.071277436319	332.652504369483	267.97820363999	76.0286678988234	44.6494041977007	1556.6078184175	1187.26102553313	7187.57301759616	1452.26079667041	210.606432987784	60.5855434672388
Streptococcus mitis	499.039619842365	385.417386150932	151.77467157455	197.254964379389	661.88577678186	1744.6434507292	192.540839247761	193.978895866611	773.197544134314	952.952423007911	505.418606456058	812.238351731443	2890.82364957721	1699.99516777777	782.205611476134	2566.56955696766	2991.83219893052	2379.29647054295	337.847641738717	287.322349365663	412.155020546129	288.704451860456	5333.30365559423	18423.0156776009	429.490440867279	1122.76461377394	566.82256820966	468.090888345799	817.124776279992	1370.66989799183	1457.85080129811	285.758414337486	277.749637468866	2876.35498350797	2433.26653933233	3731.07575161291	3526.54682484349	2247.49671763061	2495.71773855682	1943.09286212051	399.023710228539	417.871053572123	339.391686781041	427.098420261607	474.656950702475	406.342265422395	560.469459254969	609.337538847093	2201.65637155789	2155.72156635513	549.130517590635	506.208102867353	2217.12014196352	283.43383370895	340.382902170629	689.777556312172	1273.59747264778	1011.76227723233	3254.527769373	1855.53610629113	626.550566113501	749.851376366423	603.308002209069	333.89454305529	420.41969444479	4622.70906009211	1819.38861062748	4303.8122750804	3181.47007894568	4915.93351934928	2039.42560722225	896.857355551701	907.305829486064	1478.82514957402	2307.98734173983	2413.54353356523	2434.86901209995	1722.70790057577	1607.67713849744	2802.77220486508	2651.45603950125	3448.86332431264	4738.99992717643	2327.74528788444	269.471760321321	271.210330111961	1162.78408953999	2442.61394616451	213.305865903245	607.126558606788	933.85981864539	2450.99190647199	486.006189360888	769.205090896963	213.683301621664	309.308967330386	898.122950467427	890.056106138106	3426.67143060149	1836.4209224169	962.646228498127	2649.24445830998	149.213841406725	233.998066993525	109.550986791235	65.9489243580202	1033.48034666583	354.46681434629	1463.31865233662	1887.66413024741	1021.4906738247	1203.94680070645	352.237630044706	327.841932522635	391.427334558954	109.870449064755	143.313552712866	382.70655331009	464.214704559171	822.15634997544	683.334153280075	352.601334397989	298.29963286054
Brachybacterium paraconglomeratum	24.8962649312288	17.2361513438579	13.9205419422952	11.206483355328	69.6942336282383	1095.58259397202	19.3795198735586	7.55516263073633	60.757844354915	28.7580410489222	251.8169024517	252.25835425546	2373.26305327907	1082.76439743316	546.8839286151	1515.85486827759	1868.04366659907	1225.39127159536	7.84441099926952	5.96487510471924	5.75094060025116	6.13092255810399	7731.85237862964	1135.26682910297	335.028286849893	1110.05027578976	88.2258550261091	95.3993970314595	201.957572197091	250.143254810282	150.660948257076	70.4013334411464	32.9714662004034	11171.6594676716	6256.95635711815	19191.8723375743	12174.8602462114	3856.0095073255	3025.26844258163	7505.94898483405	3146.61529463145	1291.4027564062	774.100027080546	696.43051876565	3855.09193618925	1728.50493968896	15917.8522870248	8606.47392122705	8298.31131648146	5034.87322293559	13424.6612519836	582.683338472891	457.308737831625	629.76629858027	514.362834991707	2513.6785661951	2232.39398319129	5189.29767224794	3992.55069500323	1496.88347714294	9131.34255635469	12.5868800334296	7.53095302783558	17.6569272022019	23.6285024331909	121.896987686543	727.795280862217	896.67517986246	125.094555139193	319.552358135565	85.6116624532119	138.005446453088	110.573232840739	1451.89090749653	1256.41035792115	8067.7100701797	7369.95214406353	3482.60467403678	3423.55949656399	4056.0730225113	3510.43143662527	2532.16850698698	2024.24928007075	6450.14111563113	31.3900826013092	16.0502488773481	640.224941709953	787.684033632014	1049.10616950122	1505.2963997477	482.400086475486	463.657054857668	70.7164775261777	71.0189057451677	90.2862892047358	120.100341061761	2302.0011490481	3365.72533845145	3113.93021105008	8571.43068565589	1653.41779341323	1603.97578509387	39.7507481266355	34.837433573486	51.6600537115124	19.6260722387409	272.916439343329	259.850050295429	799.998889986911	887.956322785525	395.532330723693	413.560030326684	340.290352193469	44.612073109556	29.77580734638	16.4945653782276	13.2664674873135	75.7338854714622	52.0085639130342	671.689541356479	231.320475334585	10.3601509207885	6.23685619075753
other	4561.95164782292	3766.7725660103	2099.92327933433	2230.22115665056	3773.32314973512	25132.5134446477	2601.66434596152	2106.777364355	2886.85017791981	3174.19515410563	3550.59594970335	4693.16693141502	19367.0636423753	10626.1804148976	14532.8001785621	18903.6130717946	13487.1656109846	18685.2869528923	3567.39567526888	2082.95188192392	4086.40565538915	2886.74825394544	39626.1095065204	336930.47942149	178295.750176994	138513.181892072	82170.5415355577	39525.3457303844	42053.3400284232	3265.20474325001	3431.7831400675	2461.01639231862	1797.82649674976	11919.3445404248	11921.771491216	46904.9614224574	47192.3696444963	13457.2826692163	13500.5763599696	28547.3679678765	6485.32398660221	4515.96168900353	5378.77366095948	4248.85694325112	8496.0972394235	5401.15512575851	21330.618993566	16116.1114583191	20661.0397661416	16426.3556307102	15259.8488279319	4932.75252117667	6427.32563366966	6103.72113637869	6556.04582759483	9222.06182256609	11755.7639199795	31384.0787113362	32112.6803920723	9914.5062873765	9202.27592408594	4210.17088117755	3902.46987360589	3637.18471481661	3884.32792810275	6733.32896205253	32179.6264552798	75204.35830572	8133.84635806213	9901.6674819857	7021.56678173113	5085.76138186227	4439.55297677352	6653.00572133376	7766.63194907131	14119.3716093027	22214.3890729067	61677.3931078261	61023.8930515641	12957.9863364738	13405.0198110523	12931.5753256832	15388.5207973819	91079.0381288608	3952.43851417206	4507.3215891205	120641.857066257	74060.232298191	127442.963215917	136216.237128802	125002.570287064	169799.695947395	6933.61055425366	6295.05605250813	6109.79219763922	6137.48174438947	51673.4174843485	71731.6856942188	49299.0438648947	48891.4384114106	78531.8383942587	48330.8733901285	2584.41288671053	2880.67637581493	3740.46106193042	3074.01428872173	8376.56137230354	5601.16374487249	37166.1412168957	43943.2824636094	20581.3681522183	20473.2379860901	5187.90938104044	5218.51654463223	4841.86544840385	1996.16754479717	2081.82129389556	6213.38041269106	4587.60772412799	42682.3402040683	8557.19161235744	3342.33351817595	2343.97924242027
other	3984.25256187288	1819.63324909138	263.627392687034	155.250050198609	758.516588226257	4885.32056839483	175.426591920591	93.3533877072788	200.743150429241	135.42747034437	876.230201947032	1002.01435974915	4267.78231077942	4661.82484549173	3205.96583474124	4574.22991216664	2319.54104939815	2167.14144965374	258.456290694965	83.4615278232744	104.475003028103	50.3176201943909	7632.41144022284	2793.41007731177	7537.09924172557	7993.11265394469	7136.46717259646	2041.83362267111	1710.99414125404	8555.49411632319	5596.27197373927	474.231430561964	154.560674221188	6818.62468423551	5343.11055606897	10500.29856646	8826.79602153364	11658.1582972085	12623.9157926541	14994.0175484296	1979.51548803331	909.493204779908	1474.5035440881	1012.59811279434	976.747517101858	664.964624283083	4065.54718364175	3798.42408920688	5369.26381636102	4230.50505025644	4248.21252346381	8456.92791616353	10410.3674427238	1453.87322959579	1881.66924503443	4250.25738249085	6667.73739385509	5211.98405957312	7883.7585349275	9020.54951129891	3157.4500887159	10110.4035321662	3678.24764829852	1631.05766605366	1422.02482243937	6123.72506305247	8744.71994434037	6208.36969807256	7646.10989764606	7490.12001542835	2808.3280368015	7270.93591395917	4409.74377583442	11500.5084948516	12163.059483941	11833.7589402945	10756.5744705372	35207.568251171	36991.9389828885	9311.726086648	9358.2445462697	9458.62695947929	10526.8377554362	10266.1515657244	1271.28600506115	3068.80718935537	15998.5738115948	18372.3603663413	15152.855056713	18084.7736879988	20628.8438697255	24443.4958806973	33109.3588411404	25175.3693360075	793.148838143012	700.028585006063	6426.35842354803	9958.0269118194	11461.8536030198	10081.2670896518	10504.809348504	6488.60869616596	4546.25818780933	1929.67266472207	810.660810880579	206.016891562146	3560.75147747305	1304.72737281205	52722.5128509664	31243.3161017075	9133.22044395547	8392.8953446996	2022.61704575651	8292.13090396901	5439.07162455557	384.677546261127	211.29012401016	665.654840432347	342.159991028504	8798.01712283189	2190.2121541109	287.097095482168	72.1389396153792
other	831.82384930841	772.309915184354	580.779546245881	626.224493722126	810.732336490828	2851.11832017905	736.803075816357	748.363976165369	822.861901482054	728.388740479596	855.780529117465	911.734818447608	1642.55564091442	1985.76592137391	674.74362208394	956.751490882859	1634.63425719372	2139.81288701506	674.911236416586	951.259050124026	2206.62731177581	1462.903797429	3418.11636268429	4353.1476190458	15637.1327673421	15672.1511143965	5452.03312536858	13061.6540294289	10775.3406877533	718.931824562923	750.923891174482	733.911244243444	726.642493263173	4642.96203573437	4182.09426681474	2613.22509235132	2222.80451351891	1312.71366226112	1453.04817590275	1152.16805930776	788.528713065076	811.041056324331	1002.11155241574	832.238266589982	1187.74275555701	960.382909531661	5379.7669202544	4454.39792503979	1622.5343062907	1629.67693638789	2529.06010568162	954.364143398145	1070.31288685413	1224.94734060574	1134.12300470464	1671.33629847605	1679.2391954627	2404.81327738771	2780.65948346542	1565.40524175055	2503.90631104888	834.366293235667	907.899093810789	790.774143855546	842.335133310162	770.177883317617	815.332793009728	935.449759762247	831.995082448393	882.81662446244	777.917707966368	866.883324925759	871.470823240173	1267.48918364126	1787.4821419777	2006.21674774583	2112.67405267453	1210.54228361418	1617.9568960186	1549.26476367759	1649.1026068539	1271.77651157031	1661.01660983664	4094.90754232553	796.715474189382	880.295253647642	1346.50368587029	1232.22309276542	2024.33650745711	1945.78718522327	1545.45362280867	1150.0237396691	1080.02299539378	980.964789926237	1044.16793671553	945.210491080576	3197.89059751974	10525.4400930806	11286.9588691091	2605.81587038587	7734.85020281178	3883.87520283934	754.34694769302	754.223443578711	953.770250470525	829.522150711566	3589.76779644574	1518.77846270587	5231.26036518075	3988.28872861973	2976.77838663472	3257.91143122429	2293.90147821746	845.37740509943	870.753243875588	485.905076170761	466.408205019774	767.001692782989	724.7108721585	1202.4402122495	908.917153491402	924.056775296123	897.159886347474
other	190.570186106792	96.2772724866412	33.6798679443092	35.9911533836356	481.522526284368	1256.02827677516	66.6956309525793	34.8347738475898	443.654100147245	320.538389904595	591.345376274813	964.281397598225	6383.33867538033	2671.70608061204	1440.68274107934	3800.27836681305	5563.9388531945	6293.08873498011	48.112939101794	26.2621587381254	20.9523858643266	13.7810443229618	9683.86871085877	32600.6529125145	689.103118832486	1475.36238822094	701.187387435225	522.686680426033	693.000193466896	1556.39167010007	1588.76667456993	37.3969550163948	19.9060865672845	3586.92783779039	3320.73639144695	5090.34214697732	5231.10448780074	2770.16832274835	3181.85288091792	2619.90772929285	83.1966585145177	64.6077716369018	68.2654177114998	67.4213093871535	485.487754476975	351.976597257428	649.891359897536	796.366882678037	2550.55653945317	2494.26406420222	537.506986625281	628.126111957188	2689.46498574818	337.932163441122	432.14205048629	883.091744030242	1783.87824882492	1546.07216176294	5225.99611387236	2480.06395427207	759.786139963422	525.154955954108	302.011810170227	153.152561941174	181.550825880382	6141.14322162883	2197.36165317426	7450.53298304347	4233.43467684064	6992.14300363406	3144.35407109441	887.885604990994	821.997202308517	1734.10737710128	2659.11561133069	3315.62602574026	3170.27894801209	2964.74256128419	2896.69821615633	4033.74192246031	3680.6103874879	4728.8755734616	6150.7064440516	2529.23451126134	73.0112416052414	7.26982596320236	2188.67082853397	4293.73364225793	330.269237077005	915.187327055028	1835.88418922877	3175.63770890052	106.666033440678	127.683397686114	47.370910740624	154.90001687318	1957.41794103254	1156.09369442554	4890.0031646743	1436.64327832109	1514.23180270765	3799.1782349045	20.969911039742	17.2295253305615	29.342286238647	18.2413912658234	767.633158935883	263.527751897341	1898.32599529122	3053.67181001768	1182.82569844833	1278.12615873775	303.03768993427	100.23251335528	85.4234243764372	11.5233870671509	17.8039343324415	161.096726558836	221.471093078903	814.876470945666	965.220498184641	88.6468627885898	14.0030541907757
other	14.4173959327913	9.45285284712342	15.2136852488574	13.6734430815562	50.9228448754778	551.617916070636	9.68494713696004	14.0246092076033	11.439956091223	11.0995009868221	142.902948024552	279.063639018028	2618.79286825502	1731.30728166703	722.052989646911	2810.51398848138	1688.46553244737	454.596807978737	20.4409945609383	8.22394380796363	40.0102230043146	21.7999997132212	2855.85301970595	254.488433784147	2481.50967457108	2809.74164731149	493.504726856643	1132.00161243649	880.963857883648	40.096755609231	31.472104004645	14.7794817250343	7.79328672524298	3028.11781722029	2107.93192653471	4725.56330420368	3513.75261334459	1143.08958891381	1146.33936753787	1124.02833669567	49.4310473515546	29.3418772847877	48.6868474768177	54.7090223646155	435.697978148777	262.630618643065	2281.97568685415	1573.2660453752	949.414847944427	711.319895917088	1247.87578263823	3357.85804560872	2620.6415031551	2538.77681413705	2790.14807883604	15758.8023254246	12371.3870356243	21824.452539587	17735.9315417343	9911.16432889273	28573.8488562431	2.81471651375025	5.36689517194989	9.23457758093738	41.8826559626915	65.9107242182516	319.975568996132	1351.68932133669	90.3218240153839	154.396355203738	84.322713805764	25.7034418981503	29.8614335927828	486.248026109347	568.653456438238	2707.20651659066	3087.196453422	1025.92773694921	1572.25172542738	1042.55505743093	1216.63586099087	517.919806553241	618.776131451585	4607.84141409484	66.788845416973	90.2248931755997	12669.9476168024	6923.11370450604	19666.4160365902	15738.1726461867	8238.30259951485	7432.43201524028	118.147280244706	95.0674417731401	151.779542721996	167.970818897758	5085.22455368759	15048.0177166126	3919.05641553478	5583.78960752041	2729.13311280537	4584.49421064157	44.9586036795445	28.1238367675646	72.4660497284381	26.3688801841604	1111.25583312973	890.621206285618	3648.21500118045	3360.04791415409	1904.3607597139	2086.36732297101	1520.780895703	24.7567171065394	21.463480053714	48.5699246490939	53.9737762692609	47.1548410330788	27.6363890673885	1145.21673449914	94.6112979236759	26.9338610470577	7.56450065944862
other	40.5616091068377	26.4292298894481	24.730451018698	62.1279615041653	1227.05091017309	5953.74396217503	42.0070728420402	62.6130184869889	62.3100443930337	53.2368971884387	148.757098532482	8503.01438333904	20564.8052176992	34727.9442731806	14148.4522812579	13760.6335489203	1522.95309460934	8636.52405147911	44.6423428035338	9.62672607314183	3.64543000960078	5.60766957355865	6048.10144360395	5518.79038847447	671.916876954691	11687.4809220788	151.11048890958	548.455604103947	995.724604026626	33.5963405572122	77.7325688242015	14.3441641198629	173.150595663851	7391.43724300653	6038.83812923223	5901.20565705502	165153.87526564	379.477480263073	1280.00902120502	465.225866293437	39.5596843119647	52.3988505541919	62.2289101172864	105.243322689721	180.592616642666	761.17115735591	706.893830111913	20878.7272023454	609.423538118377	2697.17823095609	1640.40744431567	20.96530765494	57.9780316468238	612.546218550073	1627.880908019	54.8951243370366	2927.60198753871	139.317977876749	2339.90068476572	54.0388066499076	341.528607990688	28.5734456465339	6.19669685089713	21.6765094033071	1717.33494760732	201.345281491369	718.219203112059	8255.7886084102	133.046230551382	1353.00351899815	83.3941639801994	8.8978627200667	12.8710220070507	38.5060225965792	1077.94493514606	306.041117459512	6949.99801496648	1079.15640796738	5524.71817167798	108.666974159638	885.631670145489	446.379955982047	2762.34542200315	205956.429573558	875.581019812525	9.63852454525654	458.49712977909	11282.4247046753	177.016135343964	6475.97192288472	885.624376628716	1096.91762172722	19.9799167432003	178.739712802124	94.4530149679775	1305.31340662502	36932.4921346337	7201.33094287877	30283.9601283783	101018.924669355	36456.1999831789	78866.9836423686	9.68377131912942	12.253769402291	19.4816985017725	81.0953036497564	283.686416316563	765.557512962498	2440.60074407032	3972.95443849832	260.404953165594	1050.81540072171	127.132124482791	34.4275514883219	23.4115301363517	10.3988191636322	17.3907696337654	466.47103813877	117.017962157696	5213.56021442547	604.18905442022	34.1377809549833	19.2981682666829
other	29.7265550811362	18.4868062442235	54.8887792121617	37.3039891297979	181.336475064366	1433.53608635886	31.5492312837178	23.7506557143408	30.0375497400373	22.562491741594	66.573395607999	67.1473065464296	1481.66497810305	690.907405104228	596.675110165016	1129.14790369952	383.682660290268	927.921055253948	80.8560780067393	28.5311416013239	82.0446193758201	52.4296570927528	1387.96747210887	9054.82635353332	13514.0046750185	9414.47148339008	3248.64176676275	2690.90420644805	2582.30270009794	126.656605828945	89.3359535538895	58.2115296488667	27.1921411667174	913.228033707759	1338.35726953068	6616.72223775805	7265.38942546437	902.030492210785	949.275593225004	2983.06087815069	33.4054662720901	25.2926471836187	83.5444342053722	65.9399433990992	1202.16174196703	558.405975816052	2960.65653764667	1858.25858873522	3685.1268033852	2467.06260681947	1535.30656969757	117.271179734398	102.55268818272	163.647317797498	162.399673503632	471.607426084798	624.570288435264	919.388053662743	1039.94383810643	399.050214275985	279.621954962286	42.8509367730058	24.4732944364313	51.4670376345409	45.4904795678309	336.503859476393	5007.8365354778	3690.43365984833	648.522552130905	674.085906168074	456.53367520341	52.3457610623473	50.1169277913523	257.004745350854	256.260247222853	776.294800322387	1152.01471553497	2240.20029557288	2081.19965564091	519.131929457058	549.731651342784	404.238622804724	489.193244050532	2203.09868472732	53.8969320697374	42.0114426408558	6607.91530122676	3501.53228793045	5813.83551002564	5803.71018510489	4263.07897180461	5675.00819467248	82.277384696817	83.6368773717768	99.1734549786711	87.9151951148872	18803.6838414805	4653.77572940652	5733.62408140101	1348.42609892983	5198.57278465398	1845.9528782949	45.2373391355928	35.4855524594991	50.3594024767932	36.0457819500979	108.04084495612	151.987611785121	785.046766964741	1270.99195615188	127.996301177241	165.79849345247	113.640281935087	63.89001226077	58.5662303405801	50.7894289554341	43.8418862091883	64.9439520126462	45.2407495999974	1098.83128905401	228.365984516707	57.7453212677399	26.6353690888669
